Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1491944400.0 136.778 NA 203 450 0 NA NA NA NA NA 290 538 0 NA NA NA NA NA 2919 9340 544 NA NA NA NA NA 1202 3227 557 NA NA NA NA
1491944400.0 136.779 NA 203 470 0 NA NA NA NA NA 309 556 0 NA NA NA NA NA 6212 13886 679 NA NA NA NA NA 1947 4658 689 NA NA NA NA
1491944400.0 1360.0 85 212 510 0 NA NA NA NA 190 468 601 0 NA NA NA NA 4689 627 1200 1335 NA NA NA NA 3044 398 924 1375 NA NA NA NA
1491944400.0 1361.0 88 210 514 0 NA NA NA NA 200 467 604 0 NA NA NA NA 5925 683 1049 1119 NA NA NA NA 3318 652 799 1142 NA NA NA NA
1491944400.0 1362.0 87 207 502 0 NA NA NA NA 197 466 598 0 NA NA NA NA 5155 580 964 1128 NA NA NA NA 3902 385 1030 1136 NA NA NA NA
1491944400.0 1363.0 90 214 513 0 NA NA NA NA 197 466 605 0 NA NA NA NA 6697 673 1074 1179 NA NA NA NA 4082 396 858 1206 NA NA NA NA
1491944400.0 1364.0 NA 203 502 0 NA NA NA NA NA 480 602 0 NA NA NA NA NA 398 581 725 NA NA NA NA NA 306 458 744 NA NA NA NA
1491944400.0 1365.0 NA 212 510 0 NA NA NA NA NA 473 602 0 NA NA NA NA NA 431 643 709 NA NA NA NA NA 294 555 716 NA NA NA NA
1491944400.0 1366.0 NA 215 503 0 NA NA NA NA NA 473 597 0 NA NA NA NA NA 414 633 745 NA NA NA NA NA 263 532 765 NA NA NA NA
1491944400.0 139901.0 NA 205 508 0 NA NA NA NA NA 474 600 0 NA NA NA NA NA 440 648 730 NA NA NA NA NA 299 591 754 NA NA NA NA
1491944400.0 139902.0 NA 221 516 0 NA NA NA NA NA 468 613 0 NA NA NA NA NA 492 732 786 NA NA NA NA NA 311 501 793 NA NA NA NA
1491944400.0 13992501.0 NA 312 739 0 NA NA NA NA NA 515 933 0 NA NA NA NA NA 3506 5323 1296 NA NA NA NA NA 1747 2363 1306 NA NA NA NA
1491944400.0 13992502.0 NA 325 738 0 NA NA NA NA NA 485 942 0 NA NA NA NA NA 3433 3991 908 NA NA NA NA NA 2065 2574 938 NA NA NA NA
1491944400.0 20021.0 67 114 299 0 NA NA NA NA 111 307 370 0 NA NA NA NA 853 634 800 197 NA NA NA NA 627 340 480 205 NA NA NA NA
1491944400.0 20053.0 79 130 312 0 NA NA NA NA 126 317 379 0 NA NA NA NA 5041 532 788 199 NA NA NA NA 1770 278 428 213 NA NA NA NA
1491944400.0 204.0 79 133 432 0 NA NA NA NA 166 385 529 0 NA NA NA NA 5326 623 1386 391 NA NA NA NA 1891 249 723 404 NA NA NA NA
1491944400.0 20421.0 68 116 298 0 NA NA NA NA 112 314 376 0 NA NA NA NA 728 638 913 200 NA NA NA NA 569 495 623 213 NA NA NA NA
1491944400.0 20446.0 74 121 298 0 NA NA NA NA 123 314 372 0 NA NA NA NA 2593 599 799 234 NA NA NA NA 1105 330 538 246 NA NA NA NA
1491944400.0 20453.0 81 129 311 0 NA NA NA NA 128 316 378 0 NA NA NA NA 5226 582 864 213 NA NA NA NA 1829 281 454 231 NA NA NA NA
1491944400.0 21221.0 74 295 394 0 NA NA NA NA 118 364 472 0 NA NA NA NA 1646 1614 1377 391 NA NA NA NA 950 800 765 398 NA NA NA NA
1491944400.0 21234.0 88 296 398 0 NA NA NA NA 134 379 479 0 NA NA NA NA 8546 1996 1349 457 NA NA NA NA 3469 896 903 465 NA NA NA NA
1491944400.0 21234.1 86 299 325 0 NA NA NA NA 134 375 386 0 NA NA NA NA 4964 1677 753 271 NA NA NA NA 2113 789 530 276 NA NA NA NA
1491944400.0 21246.0 87 297 395 0 NA NA NA NA 137 358 473 0 NA NA NA NA 7651 1853 1404 518 NA NA NA NA 2998 938 1310 531 NA NA NA NA
1491944400.0 21253.0 99 310 401 0 NA NA NA NA 149 372 487 0 NA NA NA NA 18180 2531 1584 628 NA NA NA NA 5873 1456 1021 647 NA NA NA NA
1491944400.0 23221.0 79 321 384 0 NA NA NA NA 119 385 467 0 NA NA NA NA 1686 1648 1415 367 NA NA NA NA 975 800 805 373 NA NA NA NA
1491944400.0 23234.0 106 333 401 0 NA NA NA NA 159 394 483 0 NA NA NA NA 9046 2020 1348 455 NA NA NA NA 3606 937 973 466 NA NA NA NA
1491944400.0 23246.0 94 330 392 0 NA NA NA NA 145 389 476 0 NA NA NA NA 7669 1837 1103 451 NA NA NA NA 2787 870 753 470 NA NA NA NA
1491944400.0 23253.0 161 342 415 0 NA NA NA NA 226 403 500 0 NA NA NA NA 25464 2300 1517 577 NA NA NA NA 8251 1102 989 603 NA NA NA NA
1491944400.0 23621.0 67 115 298 0 NA NA NA NA 111 316 373 0 NA NA NA NA 681 598 749 181 NA NA NA NA 530 325 449 187 NA NA NA NA
1491944400.0 23646.0 74 123 298 0 NA NA NA NA 121 307 371 0 NA NA NA NA 2316 595 841 316 NA NA NA NA 1197 323 576 368 NA NA NA NA
1491944400.0 23653.0 80 130 306 0 NA NA NA NA 126 307 381 0 NA NA NA NA 5051 525 821 203 NA NA NA NA 1706 275 456 208 NA NA NA NA
1491944400.0 24034.0 88 295 394 0 NA NA NA NA 134 374 474 0 NA NA NA NA 8450 2035 1346 455 NA NA NA NA 3448 899 923 464 NA NA NA NA
1491944400.0 24434.0 87 298 392 0 NA NA NA NA 135 356 473 0 NA NA NA NA 8512 1997 1359 459 NA NA NA NA 3457 892 926 483 NA NA NA NA
1491944400.0 24834.0 85 305 393 0 NA NA NA NA 135 371 475 0 NA NA NA NA 8190 1897 1188 448 NA NA NA NA 2998 871 846 467 NA NA NA NA
1491944400.0 25.0 NA 102 384 0 107 NA NA NA NA 377 478 0 145 NA NA NA NA 1771 2735 410 100 NA NA NA NA 549 1071 420 116 NA NA NA
1491944400.0 250200.0 NA 385 598 0 NA NA NA NA NA 608 719 0 NA NA NA NA NA 13502 2731 1154 NA NA NA NA NA 4652 1217 1185 NA NA NA NA
1491944400.0 250202.0 NA 409 610 0 NA NA NA NA NA 631 729 0 NA NA NA NA NA 15944 3311 1172 NA NA NA NA NA 6078 1429 1247 NA NA NA NA
1491944400.0 250203.0 NA 389 602 0 NA NA NA NA NA 613 719 0 NA NA NA NA NA 13971 3001 1160 NA NA NA NA NA 4604 1466 1325 NA NA NA NA
1491944400.0 250204.0 NA 381 597 0 NA NA NA NA NA 630 735 0 NA NA NA NA NA 13909 3078 1153 NA NA NA NA NA 4908 1355 1160 NA NA NA NA
1491944400.0 250205.0 NA 380 616 0 NA NA NA NA NA 607 725 0 NA NA NA NA NA 13239 2814 1170 NA NA NA NA NA 4584 1277 1190 NA NA NA NA
1491944400.0 250206.0 NA 375 608 0 NA NA NA NA NA 617 731 0 NA NA NA NA NA 13176 3114 1340 NA NA NA NA NA 4272 1368 1351 NA NA NA NA
1491944400.0 250207.0 NA 366 589 0 NA NA NA NA NA 603 693 0 NA NA NA NA NA 11523 2598 1166 NA NA NA NA NA 4088 1222 1175 NA NA NA NA
1491944400.0 250403.0 386 0 112 NA NA NA NA NA 577 0 155 NA NA NA NA NA 1052 189 266 NA NA NA NA NA 749 208 217 NA NA NA NA NA
1491944400.0 25200.0 NA 305 668 0 NA NA NA NA NA 495 919 0 NA NA NA NA NA 4009 6419 1440 NA NA NA NA NA 2707 4052 1454 NA NA NA NA
1491944400.0 25202.0 NA 327 764 0 NA NA NA NA NA 499 943 0 NA NA NA NA NA 3494 3798 910 NA NA NA NA NA 2469 1796 919 NA NA NA NA
1491944400.0 25203.0 NA 285 712 0 NA NA NA NA NA 504 899 0 NA NA NA NA NA 3435 4734 1360 NA NA NA NA NA 1898 2692 1384 NA NA NA NA
1491944400.0 25204.0 NA 306 748 0 NA NA NA NA NA 496 909 0 NA NA NA NA NA 3432 3592 894 NA NA NA NA NA 2691 1949 905 NA NA NA NA
1491944400.0 25205.0 NA 307 677 0 NA NA NA NA NA 489 925 0 NA NA NA NA NA 3440 3533 1254 NA NA NA NA NA 2037 1887 1384 NA NA NA NA
1491944400.0 25206.0 NA 302 765 0 NA NA NA NA NA 505 979 0 NA NA NA NA NA 3034 4097 1242 NA NA NA NA NA 1574 1984 1252 NA NA NA NA
1491944400.0 25207.0 NA 300 733 0 NA NA NA NA NA 485 914 0 NA NA NA NA NA 3060 3246 864 NA NA NA NA NA 2492 1780 873 NA NA NA NA
1491944400.0 25208.0 NA 348 726 0 NA NA NA NA NA 505 931 0 NA NA NA NA NA 4442 5456 1222 NA NA NA NA NA 2207 2420 1239 NA NA NA NA
1491944400.0 25209.0 NA 324 636 0 NA NA NA NA NA 515 936 0 NA NA NA NA NA 4441 6959 1543 NA NA NA NA NA 1911 4499 1556 NA NA NA NA
1491944400.0 25210.0 90 280 702 0 NA NA NA NA 190 502 853 0 NA NA NA NA 3922 1920 2087 1160 NA NA NA NA 2639 1101 1155 1178 NA NA NA NA
1491944400.0 25211.0 87 305 712 0 NA NA NA NA 199 493 948 0 NA NA NA NA 5708 3291 4038 1212 NA NA NA NA 4934 1676 2357 1244 NA NA NA NA
1491944400.0 25212.0 90 308 747 0 NA NA NA NA 199 490 926 0 NA NA NA NA 6023 3031 3615 1228 NA NA NA NA 4957 1884 2050 1247 NA NA NA NA
1491944400.0 25213.0 85 305 726 0 NA NA NA NA 197 493 912 0 NA NA NA NA 5922 2782 3502 1104 NA NA NA NA 3876 2171 1965 1508 NA NA NA NA
1491944400.0 25214.0 NA 316 612 0 NA NA NA NA NA 507 937 0 NA NA NA NA NA 3076 3664 1239 NA NA NA NA NA 1950 2027 1327 NA NA NA NA
1491944400.0 25400.0 482 0 103 NA NA NA NA NA 626 0 155 NA NA NA NA NA 3332 211 201 NA NA NA NA NA 1376 224 181 NA NA NA NA NA
1491944400.0 25402.0 492 0 101 NA NA NA NA NA 641 0 156 NA NA NA NA NA 3815 206 249 NA NA NA NA NA 1374 214 209 NA NA NA NA NA
1491944400.0 25403.0 506 0 110 NA NA NA NA NA 633 0 152 NA NA NA NA NA 5568 281 339 NA NA NA NA NA 2085 292 280 NA NA NA NA NA
1491944400.0 25405.0 487 0 102 NA NA NA NA NA 638 0 156 NA NA NA NA NA 3663 238 222 NA NA NA NA NA 1315 254 214 NA NA NA NA NA
1491944400.0 25407.0 442 0 103 NA NA NA NA NA 590 0 159 NA NA NA NA NA 3435 211 168 NA NA NA NA NA 1876 223 144 NA NA NA NA NA
1491944400.0 25408.0 496 0 106 NA NA NA NA NA 668 0 157 NA NA NA NA NA 5142 289 312 NA NA NA NA NA 1886 346 244 NA NA NA NA NA
1491944400.0 280.0 105 88 367 0 NA NA NA NA 232 376 452 0 NA NA NA NA 7805 358 578 304 NA NA NA NA 2721 166 505 311 NA NA NA NA
1491944400.0 281.0 109 112 463 0 NA NA NA NA 251 382 559 0 NA NA NA NA 2945 372 724 412 NA NA NA NA 1198 305 680 421 NA NA NA NA
1491944400.0 3.0 79 84 140 NA NA NA NA NA 149 356 207 NA NA NA NA NA 8351 311 490 NA NA NA NA NA 3037 177 289 NA NA NA NA NA
1491944400.0 301.0 127 199 489 0 NA NA NA NA 234 452 617 0 NA NA NA NA 2973 892 899 148 NA NA NA NA 1179 566 645 161 NA NA NA NA
1491944400.0 302.0 128 244 516 0 NA NA NA NA 239 481 639 0 NA NA NA NA 1820 725 785 149 NA NA NA NA 891 484 503 157 NA NA NA NA
1491944400.0 36.0 NA 99 381 0 NA NA NA NA NA 377 479 0 NA NA NA NA NA 1441 5685 308 NA NA NA NA NA 480 1951 314 NA NA NA NA
1491944400.0 4.17 NA 28 353 0 130 NA NA NA NA 81 424 0 199 NA NA NA NA 77 2181 350 427 NA NA NA NA 48 1029 358 318 NA NA NA
1491944400.0 4.23 NA 64 366 0 NA NA NA NA NA 114 446 0 NA NA NA NA NA 117 1961 508 NA NA NA NA NA 151 965 522 NA NA NA NA
1491944400.0 4.29 NA 28 356 0 131 NA NA NA NA 78 425 0 200 NA NA NA NA 63 2384 404 451 NA NA NA NA 53 1037 415 386 NA NA NA
1491944400.0 4.34 NA 60 378 0 NA NA NA NA NA 113 454 0 NA NA NA NA NA 178 4092 560 NA NA NA NA NA 230 1894 572 NA NA NA NA
1491944400.0 4.36 NA 58 362 0 NA NA NA NA NA 102 438 0 NA NA NA NA NA 98 2803 391 NA NA NA NA NA 76 1070 403 NA NA NA NA
1491944400.0 4.41 NA 26 365 0 NA NA NA NA NA 78 448 0 NA NA NA NA NA 108 3825 372 NA NA NA NA NA 94 1281 382 NA NA NA NA
1491944400.0 4.42 NA 26 371 0 NA NA NA NA NA 80 454 0 NA NA NA NA NA 117 5353 469 NA NA NA NA NA 83 1719 494 NA NA NA NA
1491944400.0 4.45 NA 29 377 0 NA NA NA NA NA 80 452 0 NA NA NA NA NA 142 5778 426 NA NA NA NA NA 81 1799 460 NA NA NA NA
1491944400.0 4.51 NA 27 372 0 NA NA NA NA NA 82 455 0 NA NA NA NA NA 120 4983 388 NA NA NA NA NA 103 1603 404 NA NA NA NA
1491944400.0 4.52 NA 32 371 0 NA NA NA NA NA 79 456 0 NA NA NA NA NA 138 6780 417 NA NA NA NA NA 115 2156 451 NA NA NA NA
1491944400.0 4.53 NA 31 374 0 NA NA NA NA NA 80 452 0 NA NA NA NA NA 122 5716 445 NA NA NA NA NA 76 1808 467 NA NA NA NA
1491944400.0 4.54 NA 28 373 0 NA NA NA NA NA 79 453 0 NA NA NA NA NA 120 6723 383 NA NA NA NA NA 79 2101 400 NA NA NA NA
1491944400.0 4.58 NA 51 365 0 NA NA NA NA NA 95 450 0 NA NA NA NA NA 120 3777 370 NA NA NA NA NA 91 1355 376 NA NA NA NA
1491944400.0 4.61 NA 26 377 0 NA NA NA NA NA 79 461 0 NA NA NA NA NA 124 6434 415 NA NA NA NA NA 85 2076 426 NA NA NA NA
1491944400.0 4.62 NA 25 373 0 NA NA NA NA NA 81 455 0 NA NA NA NA NA 147 5757 409 NA NA NA NA NA 112 1799 422 NA NA NA NA
1491944400.0 4.63 NA 28 375 0 NA NA NA NA NA 79 451 0 NA NA NA NA NA 126 7002 361 NA NA NA NA NA 97 2146 369 NA NA NA NA
1491944400.0 4.64 NA 27 375 0 NA NA NA NA NA 80 451 0 NA NA NA NA NA 113 6653 351 NA NA NA NA NA 82 2049 359 NA NA NA NA
1491944400.0 4.65 NA 33 389 0 NA NA NA NA NA 81 478 0 NA NA NA NA NA 131 6790 296 NA NA NA NA NA 85 1989 302 NA NA NA NA
1491944400.0 4.68 NA 46 371 0 NA NA NA NA NA 96 454 0 NA NA NA NA NA 136 5303 427 NA NA NA NA NA 79 1688 444 NA NA NA NA
1491944400.0 4.71 NA 28 372 0 NA NA NA NA NA 78 464 0 NA NA NA NA NA 148 6140 595 NA NA NA NA NA 91 2106 638 NA NA NA NA
1491944400.0 4.72 NA 27 368 0 NA NA NA NA NA 78 447 0 NA NA NA NA NA 116 5164 399 NA NA NA NA NA 89 1705 410 NA NA NA NA
1491944400.0 4.73 NA 37 374 0 NA NA NA NA NA 85 456 0 NA NA NA NA NA 125 7215 414 NA NA NA NA NA 90 2205 424 NA NA NA NA
1491944400.0 4.74 NA 27 372 0 NA NA NA NA NA 79 445 0 NA NA NA NA NA 114 5136 365 NA NA NA NA NA 81 1669 373 NA NA NA NA
1491944400.0 4.75 NA 27 372 0 NA NA NA NA NA 80 450 0 NA NA NA NA NA 130 5979 384 NA NA NA NA NA 75 1835 400 NA NA NA NA
1491944400.0 4.78 NA 43 376 0 NA NA NA NA NA 101 462 0 NA NA NA NA NA 137 7357 391 NA NA NA NA NA 167 2247 403 NA NA NA NA
1491944400.0 500200.1 84 177 210 NA NA NA NA NA 141 395 281 NA NA NA NA NA 3423 608 1407 NA NA NA NA NA 1240 401 640 NA NA NA NA NA
1491944400.0 500202.0 NA 197 477 0 NA NA NA NA NA 399 580 0 NA NA NA NA NA 3396 1544 305 NA NA NA NA NA 1355 720 312 NA NA NA NA
1491944400.0 500203.0 NA 199 470 0 NA NA NA NA NA 398 564 0 NA NA NA NA NA 3218 1536 292 NA NA NA NA NA 1291 674 312 NA NA NA NA
1491944400.0 500205.0 NA 196 465 0 NA NA NA NA NA 399 567 0 NA NA NA NA NA 3210 1294 288 NA NA NA NA NA 1339 648 307 NA NA NA NA
1491944400.0 500206.0 NA 188 469 0 NA NA NA NA NA 391 566 0 NA NA NA NA NA 3149 1496 292 NA NA NA NA NA 1272 688 299 NA NA NA NA
1491944400.0 500207.0 NA 180 455 0 NA NA NA NA NA 398 556 0 NA NA NA NA NA 3127 1712 405 NA NA NA NA NA 1601 856 418 NA NA NA NA
1491944400.0 50200.0 NA 153 534 0 NA NA NA NA NA 378 679 0 NA NA NA NA NA 1243 2253 412 NA NA NA NA NA 884 1132 426 NA NA NA NA
1491944400.0 50205.0 NA 160 540 0 NA NA NA NA NA 377 679 0 NA NA NA NA NA 1331 2481 380 NA NA NA NA NA 694 1363 391 NA NA NA NA
1491944400.0 50207.0 NA 145 517 0 NA NA NA NA NA 385 662 0 NA NA NA NA NA 1161 1944 405 NA NA NA NA NA 713 1092 420 NA NA NA NA
1491944400.0 50208.0 NA 181 568 0 NA NA NA NA NA 385 702 0 NA NA NA NA NA 1094 2139 320 NA NA NA NA NA 658 967 328 NA NA NA NA
1491944400.0 7.2 63 175 236 81 0 NA NA NA 111 456 333 118 0 NA NA NA 526 347 2064 64 341 NA NA NA 439 252 2047 89 346 NA NA NA
1491944400.0 7.3 60 175 239 82 0 NA NA NA 105 464 357 119 0 NA NA NA 1224 389 1960 70 332 NA NA NA 944 450 1904 105 338 NA NA NA
1491944400.0 7.4 70 178 236 81 0 NA NA NA 111 471 333 119 0 NA NA NA 503 321 2063 70 339 NA NA NA 463 268 2039 86 345 NA NA NA
