Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1491944400.0 500204.0 NA 198 456 0 NA NA 400 580 0 NA NA 6305 2264 476 NA NA 2273 1040 482 NA
1491944400.0 500205.0 NA 198 469 0 NA NA 395 587 0 NA NA 4808 2111 459 NA NA 1707 962 465 NA
1491944400.0 500206.0 NA 197 467 0 NA NA 400 591 0 NA NA 4710 2121 524 NA NA 1880 962 529 NA
1491944400.0 500207.0 NA 187 453 0 NA NA 395 589 0 NA NA 4678 2440 443 NA NA 2077 1191 447 NA
1491944400.0 50200.0 NA 164 551 0 NA NA 382 706 0 NA NA 1782 2642 463 NA NA 2016 1512 468 NA
1491944400.0 50202.0 NA 177 552 0 NA NA 382 714 0 NA NA 1620 3094 507 NA NA 783 1400 512 NA
1491944400.0 50203.0 NA 161 527 0 NA NA 383 707 0 NA NA 1816 2573 496 NA NA 2430 1631 503 NA
1491944400.0 50204.0 NA 163 557 0 NA NA 377 721 0 NA NA 1486 2650 490 NA NA 1178 1297 494 NA
1491944400.0 50205.0 NA 158 542 0 NA NA 384 697 0 NA NA 1753 2958 485 NA NA 2721 1859 490 NA
1491944400.0 50206.0 NA 165 540 0 NA NA 382 700 0 NA NA 1734 2953 524 NA NA 1778 1664 531 NA
1491944400.0 50207.0 NA 157 522 0 NA NA 382 704 0 NA NA 1826 2559 454 NA NA 1947 1547 460 NA
1491944400.0 50208.0 NA 173 576 0 NA NA 382 731 0 NA NA 1559 4442 519 NA NA 1292 1969 524 NA
1491944400.0 7.2 54 174 234 74 0 120 467 349 136 0 833 597 3011 124 452 691 384 2944 154 457
1491944400.0 7.3 64 182 236 83 0 125 467 340 137 0 1332 426 2254 80 324 880 276 2201 100 330
1491944400.0 7.4 57 172 234 82 0 125 467 353 136 0 938 588 3105 145 486 705 385 3028 171 490
